avg_engagement_interval,timing_regularization,nighttime_activity_ratio,burst_engagement_count,unique_profiles_interacted,repeated_engagement_ratio,engagement_network_density,suspicious_group_overlap,comment_similarity_score,keyword_bot_flag,language_switch_frequency,sentiment_pattern_stability,authenticity_score,bot_probability,anomaly_type,flag_label
23.61192520818521,0.4945428074268384,0.6415538348715587,2,86,0.4584040767523156,0.23744135532863256,0.32111471010410586,0.890513117906607,1,2,0.2750310381039023,0.3764168473543912,0.45735403945302955,Suspicious,0
29.527817507653115,0.11517658307389397,0.44883098017845824,12,264,0.22210810193551886,0.5990921222350762,0.02745590360762007,0.10469707913191706,1,9,0.4814558636206161,0.09095586095629132,0.7151353159861111,Coordinated Group,1
18.99362659252954,0.23644957413742843,0.05105087232437331,22,235,0.016280413668869297,0.28212041566920293,0.793329894987135,0.7573670221734861,1,7,0.8702628308245983,0.046673996301386744,0.9381184629203477,Coordinated Group,1
105.87347191445603,0.18287244381125778,0.5547577927186492,2,266,0.47152887180546776,0.5157696278016425,0.9031383699536734,0.5743475034925823,0,7,0.9012800057815771,0.41664422703065523,0.5084957826577436,Suspicious,1
26.47361997179221,0.3157697556444326,0.04847753173864691,25,217,0.6768783865603177,0.24084869514663476,0.7335913381261301,0.6877889702685138,0,9,0.9906025306817547,0.038154695187454346,0.7626321779858112,Coordinated Group,1
19.788170408054953,0.19001628102189005,0.6539751160131508,19,175,0.6898444070636718,0.14560119594124776,0.27235992762787586,0.8934501834081937,1,2,0.5971099046049831,0.0,0.8565692705735679,Coordinated Group,1
46.94442499246476,0.7227190239576057,0.03442734664535552,8,38,0.19298358378024283,0.017259387680172378,0.8169543972703088,0.9411752786350743,0,9,0.9419892191575656,0.6701311035113966,0.29673264883285694,Organic,0
9.113888869237732,0.12613591198829743,0.10991790480829665,22,18,0.8955558105344079,0.7957519567106469,0.6128623891497474,0.010453088793262233,1,5,0.9689654321768237,0.0,0.8244780036239043,Coordinated Group,1
97.22901574648387,0.6559664505624981,0.2200860724186148,3,298,0.5119019246313807,0.1834138065813655,0.6829405146662857,0.8538447993143886,1,0,0.5778336049914264,0.42441264789183486,0.5515641681651535,Suspicious,1
4.64855212867854,0.22663704774301685,0.50669183380864,1,46,0.29880633303671933,0.6674733450134864,0.06626805960405846,0.18159052086711758,1,8,0.2685568846957222,0.30700995729382596,0.5233414184488475,Suspicious,1
260.0487803752392,0.9506453114601072,0.7810872797050448,4,74,0.3535269723643327,0.6594461260513222,0.5818348619288178,0.1554251208865458,1,6,0.3150080057887282,0.6025978973540871,0.3589755757309327,Suspicious,0
88.76902657449068,0.9397846657988689,0.09425828209594754,7,110,0.1119931643140989,0.19641033981496933,0.5611471192237739,0.9088278154474502,1,3,0.7128216748090763,0.619627716938538,0.23621688571681645,Organic,0
13.292366430353157,0.3029527922688664,0.11416613537113474,1,139,0.4440202635117658,0.33835179653477593,0.6616680818966538,0.9411307763277953,1,1,0.8311786463727389,0.30160365041423676,0.48602933825314387,Suspicious,0
0.3322452225561285,0.6529791684007266,0.2950963173607843,24,183,0.6779658940265616,0.6705278913823683,0.7716315921682472,0.3958785746522805,0,2,0.8546593969343379,0.22309981599239478,0.6193529090296782,Suspicious,1
101.39380664916756,0.1252047875252126,0.6689753102042562,4,3,0.3684690877418347,0.5549482652726636,0.4046346188956247,0.06118643035132487,1,6,0.4668365243751258,0.18539500077338925,0.8061203314515365,Coordinated Group,1
73.62575444322268,0.9386096887460567,0.3737847622006514,5,81,0.7801673917653297,0.30220369377357853,0.15497415778975765,0.8139265205999251,1,0,0.9503444596608686,0.45192129351009613,0.4895120028457131,Suspicious,0
78.33977452727994,0.5706885773725388,0.25728848020465733,6,119,0.4290771402180856,0.7598201722157742,0.9238682909298347,0.8462071538528508,0,3,0.2592218189182714,0.5566211466208437,0.26990747254912323,Organic,0
88.51287156261081,0.1389008362760011,0.44896306576708905,12,263,0.8105488419597424,0.2804499276602973,0.7765697809772615,0.2096161596217806,0,6,0.8033988479067407,0.12628576555007784,0.781930611542905,Coordinated Group,1
4.615755930827781,0.4082499937073236,0.20841855795660003,8,81,0.6328833884949947,0.17753310010833837,0.5403688096664514,0.9827268510549314,0,8,0.9030649694150046,0.3809266469718301,0.42034941707500023,Suspicious,0
26.633560344973947,0.1691645156751108,0.32092792579801677,6,90,0.04950873143042413,0.1259094098862318,0.3545293722763404,0.7853193061535,1,3,0.9684502982695822,0.2697296384084281,0.6657500532076571,Suspicious,1
7.389006276266979,0.4536499954360239,0.26608411938563353,3,46,0.0603157182362864,0.5640416497495983,0.9839708995730915,0.4469398372158657,0,6,0.23420515499893188,0.658730282247126,0.32494681191998004,Suspicious,0
119.31177429949336,0.7029337079451907,0.6433128179317168,4,267,0.7200957606748902,0.03291387427642941,0.09345676955555382,0.4531717872249861,1,3,0.46690588620128204,0.36877145910346165,0.5805715518059921,Suspicious,1
58.578071502742446,0.5229009172372957,0.7394045811504006,27,245,0.32114134121121063,0.6782142135776806,0.9346149210445444,0.33956790617633514,1,1,0.5048361262847667,0.015108056255284635,0.678151247624203,Suspicious,1
24.109128075078058,0.44534995724750903,0.6076577537255295,2,289,0.17032056639371093,0.25033467044970226,0.4041466382821465,0.743029427394824,0,1,0.24976049952922763,0.6382454753723079,0.3119978289493739,Suspicious,0
3.9400839482869734,0.20724134098641833,0.35126686082398684,16,3,0.7787884328945301,0.30214752449340065,0.09682344315254265,0.6189225583311361,1,6,0.5645440849814554,0.0,0.994346176888524,Coordinated Group,1
22.349301024621223,0.3204451411242907,0.403467981997331,18,278,0.8849759996047006,0.6434467532742041,0.3791733276817846,0.7803544737882574,0,3,0.8444076282125319,0.09472977068073517,0.8886140961173152,Coordinated Group,1
23.598852791047882,0.19012895896451604,0.10005895514354855,12,247,0.7278734117171363,0.653200013374986,0.7496543777499215,0.5368371153223871,1,5,0.8540260396709716,0.0,0.9991878416144763,Coordinated Group,1
78.47254703746445,0.8267488584909947,0.5974917689076302,0,227,0.6526165623738425,0.326007131905023,0.4247728713427622,0.052244349265526235,0,5,0.7661620391449744,0.7175894605333446,0.230484561208336,Organic,0
60.8933615355612,0.22171584518625032,0.4771805435160353,4,235,0.0008627037989052067,0.44752150038683247,0.4930354685200631,0.8757986985753415,1,1,0.7879712308489766,0.3439324447867869,0.48447402531220446,Suspicious,0
130.9351147440909,0.6358360298940041,0.7219519969099492,22,122,0.0953765336094041,0.5465756525704866,0.8234594564978586,0.4524931362026433,0,8,0.6804917769569855,0.4226383881975142,0.444978150730963,Suspicious,0
38.343968002578585,0.4084663722299613,0.16048891486012257,8,24,0.6038494126680638,0.5539991574241415,0.6155213304263079,0.7279909972277823,0,9,0.8948878509568516,0.3897450289812282,0.3881020494591593,Suspicious,0
7.642343616930114,0.30338054618966515,0.6077808975460898,3,201,0.36860805377796424,0.43190356961558607,0.6680803887160641,0.2514467183340121,1,3,0.7452592077728024,0.2911078569614433,0.6174738529232213,Suspicious,1
74.94758065899596,0.6755215955428934,0.5477373293753518,9,237,0.01752779188767095,0.6768433637827834,0.1540174983903405,0.2572530302217151,1,0,0.5068885740305646,0.4825024602051454,0.3581113975821994,Suspicious,0
85.82356518461185,0.5113020784392466,0.21267642704780176,13,37,0.6667826998788483,0.6747380076229801,0.25245519588931187,0.3654769360950555,0,7,0.8167534880924303,0.33894956258930214,0.6087595942089822,Suspicious,1
49.433249693149726,0.4601309205561033,0.5339029116326601,9,15,0.3768885683647126,0.6805534857462224,0.411256853747485,0.3438178660176108,0,3,0.8726535756817706,0.4669988897686379,0.52262516856522,Suspicious,1
88.43339800328187,0.6335668044029994,0.7394987044613197,0,16,0.5929425256822993,0.2218923562208889,0.10983009296591928,0.2793088312908637,0,7,0.29582331243294846,0.6389006444968099,0.2693356677118693,Organic,0
40.848883890616676,0.5421408656410006,0.7347487901336951,22,246,0.4215021706503667,0.2129553642003011,0.27910917893187837,0.3207274222718618,1,0,0.9212624469895603,0.07795311495872362,0.7961996496559712,Coordinated Group,1
44.38073032663602,0.37313578769640476,0.5757012596129131,18,292,0.023847942953814684,0.12045942942401694,0.8334899853619636,0.13967616654208526,1,7,0.4338112172466304,0.179413510962058,0.7630772173189745,Coordinated Group,1
33.46885163450564,0.6031551589887265,0.038458490027248084,16,121,0.5723321112588716,0.6628554676019459,0.022137127531246192,0.01292104872655686,0,5,0.7387261684519084,0.3632112794500351,0.4419403477853335,Suspicious,0
1.5448664394068237,0.7025487188956251,0.6978114698561293,19,23,0.7092773854897523,0.05792164008916882,0.05093215048537214,0.9763334489483401,1,9,0.4125136619467365,0.1218244771342202,0.6064611627692537,Suspicious,1
6.850046111511951,0.12402384272816885,0.526222885603632,29,176,0.14037910997958114,0.11689131906286723,0.6870471635890208,0.07449998339932407,1,2,0.5418831671699584,0.0,0.6330833261313438,Suspicious,1
1.9160208775832293,0.5192845560169078,0.24834740254618756,26,293,0.8019739412262541,0.7417059626805653,0.3861408182583359,0.35402590354805596,0,2,0.37161209936330614,0.08571676230724434,0.6558617900187003,Suspicious,1
60.70377305565297,0.1519149561251894,0.14980028936455944,24,272,0.16340558680567732,0.10883956400441505,0.7730295288713683,0.8353496590699401,1,6,0.3881196786852658,0.0,0.9556038174418408,Coordinated Group,1
22.64380252770599,0.2677648726613,0.09296309039785369,14,122,0.3805529714042347,0.10581327612199623,0.9318431264790752,0.004070093794738883,1,7,0.5848326174520808,0.08638321157604625,0.5867120502559382,Suspicious,1
42.6262306280514,0.6044578606701758,0.04018951940620879,21,97,0.47446832106812514,0.7281963704192765,0.26672782322674016,0.7798631895913885,1,8,0.36442706270762004,0.1098884340146504,0.6357386001982412,Suspicious,1
142.87593179075853,0.8795700237390226,0.6032825983606052,5,187,0.2824791821011964,0.254981987724058,0.03698745146805793,0.41983360733948694,0,1,0.5384978984181986,0.7717079239058191,0.2149571097611394,Organic,0
17.2043293789979,0.8945251112696364,0.18867439915462025,6,170,0.45041147905894,0.7063246129583769,0.4559237754275344,0.2136569648944866,1,8,0.7301180181083993,0.5121391119171362,0.455103711577858,Suspicious,0
31.696918492960357,0.16294960912476814,0.019402348834604056,0,238,0.6465207503577799,0.3083486813102,0.9642217655305787,0.15072726039937057,0,7,0.47058913869608876,0.3875185794550501,0.3942583921763615,Suspicious,0
84.524948852315,0.47719457765803597,0.31781652147359146,4,233,0.6430096805646148,0.305175297027158,0.5454286083630683,0.8349202714149504,0,9,0.8799332239990998,0.4790277179929669,0.46332204846262226,Suspicious,0
15.588309415043643,0.6247058347040961,0.38608566447387116,19,27,0.8300544543910808,0.11679420698915359,0.3774452913302363,0.28731701545087407,1,5,0.4915472862898925,0.04666991436805716,0.7133932876489795,Coordinated Group,1
4.8062567130105815,0.23236291409530907,0.13538418472010152,19,255,0.7758818378608191,0.7357119389468472,0.5520040766128641,0.47474801180733417,0,4,0.9465385642841915,0.06675023902274216,0.576729145314014,Suspicious,1
20.528418233223423,0.7888889950702945,0.03523866893003982,6,31,0.8865950235425535,0.611732730554286,0.1653653948653916,0.35795103944185513,1,1,0.7661019463770666,0.3284659904723812,0.4163197709728221,Suspicious,0
10.54850151000377,0.7698117325935149,0.15130038647845512,1,288,0.5358417868119455,0.1882630000189098,0.7513438471420701,0.8676270278493344,1,4,0.39240842635447104,0.5074866635865072,0.36006810627871233,Suspicious,0
159.29700515283747,0.9130069123361152,0.5432822094692595,20,110,0.3604631978804729,0.5849601893309915,0.6804530994069419,0.14349739751478607,0,3,0.5435808280285115,0.5150311634705824,0.4507902197675169,Suspicious,0
99.05322482907417,0.10763741087509872,0.06579494180096512,22,259,0.21608830294259487,0.09191723604479908,0.7241225846080875,0.9837481798198291,1,5,0.2167484251856042,0.0,0.9429659739602169,Coordinated Group,1
60.20965143123186,0.29501581959010237,0.4440296244455951,2,232,0.21957243334052348,0.4238105835307277,0.30229497099205727,0.01908657953710524,0,0,0.3295615365643325,0.5483028464595607,0.4282819568503467,Suspicious,0
123.09118383124878,0.8444680428207896,0.11712959032653335,29,149,0.13583159878910667,0.2108710205220406,0.8135175741134031,0.19920946149778185,1,8,0.6683295622870451,0.19815120844032946,0.5401141597866709,Suspicious,1
97.67813644443339,0.7035220457442418,0.1565513388643355,1,35,0.6540002766454678,0.6819616970635533,0.8929904308417481,0.47325832669898615,0,0,0.7723494887242357,0.6388942732118139,0.3004152479530464,Suspicious,0
12.389728581518344,0.9049508683286417,0.31446230661335894,15,61,0.5888180675295919,0.41379205027812427,0.9555316488737198,0.17447206928803305,1,1,0.30001115139393103,0.3258300139054433,0.42721847416549713,Suspicious,0
133.84880431413367,0.1514616890772399,0.08066026884298508,27,291,0.2630647764958974,0.7377571284991576,0.638547340670453,0.24867602770368302,1,5,0.4658300480937565,0.0,0.9376637214032941,Coordinated Group,1
46.50599411797032,0.6372675691447985,0.1385628022257703,16,166,0.8029237353948002,0.4722800225375534,0.34817522435853976,0.987247944964105,1,1,0.560780297863618,0.11108999728729255,0.8594359088232324,Coordinated Group,1
98.84089747821398,0.6121419174043068,0.27916192916108334,20,196,0.4970577107762069,0.4081417623643438,0.3875044658444494,0.6122792133537934,1,3,0.47758798598749674,0.123620312135958,0.7832220675042875,Coordinated Group,1
135.85455895717388,0.13210697472447913,0.2637352043986935,11,128,0.06211712632981018,0.558208331642159,0.5656301050443585,0.04524651425175186,1,8,0.7351959407071107,0.16408501612996318,0.5333866840845441,Suspicious,1
22.963842985099106,0.5621698692212352,0.5994171885405856,27,226,0.05530583243946157,0.6293373288612101,0.5754606544205071,0.47614347529989853,0,9,0.8404355425582095,0.31449318487877914,0.4875857875833573,Suspicious,0
6.99552960743105,0.6485682801789318,0.059825844101139496,4,276,0.12886825507296637,0.022053637237859993,0.7924059567065297,0.5815194212488619,1,5,0.3572564394374574,0.5189569969009094,0.4404024134811891,Suspicious,0
15.521204768362882,0.27216385678189653,0.6883605885330748,3,224,0.19013703125666948,0.422604012682389,0.08492863411702645,0.3293824845231853,0,7,0.5586149305584514,0.5290408190139474,0.38644993007593825,Suspicious,0
33.42346156491686,0.3459966248121966,0.6529857365915639,23,53,0.7986936072854368,0.6228167423748914,0.5665941774121241,0.8877115196399562,0,1,0.648818085771768,0.05005689688713391,0.6238365790389034,Suspicious,1
102.22978359833671,0.6763126116679633,0.6127933117535508,15,45,0.7006035412652712,0.33192111274070657,0.3485633650885027,0.809960803173332,1,7,0.9826204542701258,0.17797524345440027,0.8200912496219455,Coordinated Group,1
118.28069831279,0.5214708528399625,0.247497889970506,17,87,0.1815517251154847,0.045644551205509254,0.8339480419766842,0.4038333296992118,0,5,0.6359215010514805,0.42293657555200254,0.4759450425628558,Suspicious,0
0.41858455089903884,0.8722122918114942,0.6583054284326301,12,156,0.22364311702559192,0.023867375690584725,0.35206839708824667,0.7572630922583502,1,0,0.2100413930087684,0.46901321079806946,0.3422392345856256,Suspicious,0
42.89256956031335,0.40814358940826956,0.14624166423142465,27,39,0.5731092206210677,0.6371419933881143,0.46782343635903534,0.5290034276836081,0,7,0.7809133497640683,0.08213902851781446,0.6643259887155472,Suspicious,1
32.416399255120275,0.33999369254938105,0.0995273646840226,19,93,0.7843707656259371,0.16647975662500605,0.22765296956094516,0.8132549091094634,1,3,0.2232417201797234,0.0,0.9740779892693836,Coordinated Group,1
